 	Label	Volume	SurfaceArea	Sphericity	EulerNumber	Elli.Center.X	Elli.Center.Y	Elli.Center.Z	Elli.R1	Elli.R2	Elli.R3	Elli.Azim	Elli.Elev	Elli.Roll	Elli.R1/R2	Elli.R1/R3	Elli.R2/R3	InscrBall.Center.X	InscrBall.Center.Y	InscrBall.Center.Z	InscrBall.Radius
162	162	0.754	3.721	1.249	1.000	300.668	296.827	36.905	0.984	0.457	0.336	-71.565	-40.256	180.000	2.151	2.926	1.360	300.584	296.075	36.571	0.501
163	163	6.161	17.599	0.788	1.500	399.404	289.956	38.662	1.700	1.168	0.780	24.003	29.904	-90.456	1.455	2.180	1.499	398.775	289.563	38.575	0.835
164	164	1.383	6.305	0.863	1.000	265.311	416.969	38.006	1.148	0.805	0.461	29.735	-43.528	42.302	1.427	2.492	1.747	265.015	416.309	37.072	0.501
165	165	2.012	8.879	0.654	1.000	425.546	425.389	38.888	2.102	0.537	0.436	-24.300	-45.059	148.490	3.917	4.821	1.231	425.327	425.327	37.072	0.501
166	166	0.251	1.416	2.519	1.000	211.912	286.807	37.824	0.560	0.000	0.000	-180.000	0.000	0.000	Infinity	Infinity	NaN	211.411	286.557	37.573	0.501
167	167	9.556	23.325	0.814	1.000	322.693	367.293	38.911	1.727	1.281	1.102	0.479	34.911	-68.102	1.349	1.566	1.162	322.126	367.214	39.076	1.002
168	168	0.126	0.754	4.172	1.000	265.266	415.558	37.824	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	265.015	415.307	37.573	0.501
169	169	0.126	0.754	4.172	1.000	197.133	451.628	37.824	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	196.883	451.377	37.573	0.501
170	170	0.126	0.754	4.172	1.000	401.029	290.815	38.324	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	400.779	290.565	38.074	0.501
171	171	0.126	0.754	4.172	1.000	265.767	416.059	38.324	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	265.516	415.808	38.074	0.501
172	172	5.909	19.709	0.516	1.000	473.596	593.201	40.819	2.743	0.854	0.675	-29.036	-86.090	116.451	3.211	4.061	1.265	473.420	593.153	40.078	0.668
173	173	0.126	0.754	4.172	1.000	474.673	593.403	38.324	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	474.422	593.153	38.074	0.501
174	174	0.251	1.416	2.519	1.000	264.765	416.059	39.076	0.560	0.000	0.000	0.000	-90.000	-90.000	Infinity	Infinity	NaN	264.514	415.808	38.575	0.501
175	175	1.383	5.934	1.036	1.000	180.009	226.827	40.465	1.006	0.800	0.416	9.944	56.988	-104.108	1.259	2.420	1.923	179.349	226.440	39.577	0.501
176	176	0.126	0.754	4.172	1.000	400.027	307.848	40.328	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	399.777	307.598	40.078	0.501
177	177	0.126	0.754	4.172	1.000	399.526	308.349	40.328	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	399.276	308.099	40.078	0.501
178	178	0.126	0.754	4.172	1.000	400.027	307.347	40.829	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	399.777	307.097	40.579	0.501
179	179	0.126	0.754	4.172	1.000	399.526	307.848	40.829	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	399.276	307.598	40.579	0.501
180	180	0.126	0.754	4.172	1.000	344.920	199.137	41.330	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	344.670	198.887	41.080	0.501
181	181	0.126	0.754	4.172	1.000	284.303	163.067	41.831	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	284.052	162.816	41.581	0.501
182	182	0.629	3.297	1.247	1.000	411.249	281.798	42.533	1.216	0.358	0.000	0.000	69.006	-90.000	3.401	Infinity	Infinity	411.299	281.547	41.581	0.501
183	183	0.251	1.416	2.519	1.000	267.269	133.009	42.583	0.560	0.000	0.000	0.000	-90.000	-90.000	Infinity	Infinity	NaN	267.019	132.758	42.082	0.501
184	184	1.132	5.177	1.044	1.500	412.106	281.464	42.889	0.927	0.807	0.362	15.886	32.268	-109.054	1.149	2.559	2.228	411.800	281.046	42.082	0.501
185	185	8.047	20.878	0.805	1.000	420.473	592.754	43.577	1.930	1.236	0.855	12.133	59.608	-85.415	1.562	2.259	1.446	420.317	592.652	43.084	1.002
186	186	0.126	0.754	4.172	1.000	411.550	282.299	42.833	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	411.299	282.048	42.583	0.501
187	187	0.126	0.754	4.172	1.000	159.560	247.230	43.334	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	159.310	246.980	43.084	0.501
188	188	2.515	9.538	0.824	1.000	412.026	282.474	44.411	1.343	0.913	0.503	-11.596	54.759	-57.268	1.470	2.672	1.818	411.800	282.048	43.084	0.501
189	189	5.029	16.427	0.645	1.500	483.740	319.120	44.286	1.326	1.208	0.948	-137.607	7.714	50.611	1.097	1.398	1.274	483.440	318.619	43.585	0.668
190	190	0.126	0.754	4.172	1.000	470.164	540.801	43.334	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	469.913	540.551	43.084	0.501
191	191	1.006	4.372	1.369	1.000	343.668	590.585	43.710	0.801	0.560	0.449	-23.596	-43.429	-54.210	1.430	1.786	1.249	343.167	590.147	43.084	0.501
192	192	0.126	0.754	4.172	1.000	473.170	592.902	43.334	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	472.919	592.652	43.084	0.501
193	193	0.503	2.583	1.661	1.000	159.184	246.604	43.960	0.560	0.560	0.280	45.000	1.994E-8	-125.264	1.000	2.000	2.000	158.809	245.978	43.585	0.501
194	194	0.377	2.078	1.793	1.000	324.380	256.749	43.835	0.915	1.589E-14	0.000	-90.000	-2.305E-26	90.000	5.757E13	Infinity	Infinity	324.130	255.998	43.585	0.501
195	195	0.126	0.754	4.172	1.000	483.189	317.868	44.336	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	482.939	317.617	44.086	0.501
196	196	1.760	6.823	1.103	1.000	130.003	127.104	45.195	1.008	0.787	0.517	39.764	-7.084	-80.116	1.281	1.950	1.522	129.251	126.245	44.587	0.501
197	197	1.886	8.186	0.733	1.000	308.817	231.366	46.206	1.695	0.583	0.485	33.665	72.857	-41.347	2.905	3.496	1.203	308.600	231.450	44.587	0.501
198	198	0.377	2.026	1.936	1.000	338.241	449.290	44.837	0.647	0.373	0.000	45.000	-0.000	-0.000	1.732	Infinity	Infinity	337.656	448.872	44.587	0.501
199	199	0.126	0.754	4.172	1.000	344.419	590.397	44.837	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	344.169	590.147	44.587	0.501
200	200	0.377	2.026	1.936	1.000	325.215	247.230	46.006	0.647	0.373	0.000	0.000	-45.000	90.000	1.732	Infinity	Infinity	324.631	246.980	45.589	0.501
201	201	0.126	0.754	4.172	1.000	635.986	194.127	46.340	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	635.736	193.877	46.090	0.501
202	202	0.377	2.026	1.936	1.000	324.714	247.731	46.674	0.647	0.373	6.355E-14	-6.116E-25	45.000	-90.000	1.732	1.018E13	5.875E12	324.631	247.481	46.090	0.501
203	203	0.251	1.416	2.519	1.000	169.079	189.619	47.092	0.560	0.000	0.000	0.000	-90.000	-90.000	Infinity	Infinity	NaN	168.828	189.368	46.591	0.501
204	204	0.126	0.754	4.172	1.000	456.637	244.225	46.841	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	456.387	243.974	46.591	0.501
205	205	0.754	3.576	1.408	1.000	283.802	261.007	47.592	0.845	0.457	0.350	-35.264	-26.565	125.264	1.848	2.414	1.307	283.551	260.506	47.092	0.501
206	206	0.126	0.754	4.172	1.000	360.952	211.160	47.843	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	360.701	210.910	47.592	0.501
207	207	2.766	11.192	0.617	1.000	306.824	376.846	49.528	1.963	0.698	0.601	-1.602	-60.180	95.785	2.813	3.264	1.160	305.594	376.732	47.592	0.501
208	208	2.515	8.692	1.089	1.000	359.248	405.688	48.294	1.133	0.753	0.677	8.943	20.557	-49.922	1.505	1.672	1.111	358.697	405.288	48.093	0.668
209	209	0.126	0.754	4.172	1.000	352.435	438.101	47.843	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	352.184	437.851	47.592	0.501
210	210	2.263	8.307	1.010	1.000	398.191	592.234	48.706	1.182	0.769	0.596	-7.217	-31.722	66.027	1.538	1.981	1.288	397.773	592.151	48.594	0.668
211	211	0.126	0.754	4.172	1.000	300.835	501.725	48.344	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	300.584	501.475	48.093	0.501
212	212	0.880	4.121	1.252	1.000	258.824	586.318	49.274	0.818	0.599	0.389	-45.000	-5.669	-180.000	1.365	2.103	1.540	258.502	586.139	48.594	0.501
213	213	0.503	2.688	1.474	1.000	124.993	136.641	49.471	0.970	0.396	0.000	90.000	-17.548	-90.000	2.449	Infinity	Infinity	124.742	135.764	49.095	0.501
214	214	0.126	0.754	4.172	1.000	320.373	324.380	49.346	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	320.122	324.130	49.095	0.501
215	215	0.126	0.754	4.172	1.000	459.643	384.998	49.346	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	459.393	384.748	49.095	0.501
216	216	0.126	0.754	4.172	1.000	311.355	392.513	49.346	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	311.105	392.262	49.095	0.501
217	217	1.886	7.088	1.129	1.000	432.624	429.084	50.081	0.982	0.805	0.533	48.534	-5.285	84.675	1.221	1.844	1.510	432.340	428.833	49.596	0.668
218	218	0.126	0.754	4.172	1.000	264.264	448.121	49.346	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	264.013	447.870	49.095	0.501
219	219	1.006	4.475	1.277	1.000	133.572	156.116	50.097	0.727	0.657	0.506	-45.000	33.028	180.000	1.106	1.435	1.297	133.259	155.302	49.596	0.501
220	220	0.251	1.416	2.519	1.000	310.854	260.506	49.847	0.560	0.000	0.000	0.000	0.000	-0.000	Infinity	Infinity	NaN	310.604	260.005	49.596	0.501
221	221	0.126	0.754	4.172	1.000	310.854	392.513	50.348	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	310.604	392.262	50.097	0.501
222	222	0.126	0.754	4.172	1.000	311.856	392.513	50.348	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	311.606	392.262	50.097	0.501
223	223	0.126	0.754	4.172	1.000	124.993	137.517	50.849	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	124.742	137.267	50.598	0.501
224	224	0.126	0.754	4.172	1.000	167.075	314.361	50.849	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	166.824	314.110	50.598	0.501
225	225	0.126	0.754	4.172	1.000	307.848	376.482	50.849	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	307.598	376.231	50.598	0.501
226	226	0.126	0.754	4.172	1.000	307.848	377.484	50.849	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	307.598	377.233	50.598	0.501
227	227	0.126	0.754	4.172	1.000	307.848	376.983	51.350	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	307.598	376.732	51.099	0.501
228	228	0.503	2.688	1.474	1.000	657.528	444.739	52.978	0.970	0.396	0.000	90.000	-43.492	-90.000	2.449	Infinity	Infinity	657.277	444.364	52.101	0.501
229	229	0.126	0.754	4.172	1.000	658.029	445.616	52.352	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	657.778	445.366	52.101	0.501
230	230	0.126	0.754	4.172	1.000	425.577	328.889	52.853	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	425.327	328.639	52.602	0.501
231	231	0.251	1.416	2.519	1.000	425.076	329.390	53.103	0.560	0.000	0.000	0.000	-90.000	-90.000	Infinity	Infinity	NaN	424.826	329.140	52.602	0.501
232	232	0.251	1.416	2.519	1.000	528.778	401.530	53.103	0.560	0.000	0.000	0.000	-90.000	-90.000	Infinity	Infinity	NaN	528.527	401.280	52.602	0.501
233	233	0.126	0.754	4.172	1.000	348.928	444.614	52.853	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	348.678	444.364	52.602	0.501
234	234	0.880	4.197	1.185	1.000	331.895	463.937	53.354	0.943	0.586	0.389	-43.004	47.793	-94.714	1.608	2.425	1.508	331.645	463.401	52.602	0.501
235	235	0.629	3.059	1.561	1.000	515.953	470.364	53.754	0.661	0.501	0.340	45.000	-36.093	6.380E-16	1.319	1.946	1.475	515.502	469.913	53.103	0.501
236	236	0.126	0.754	4.172	1.000	580.378	272.780	54.356	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	580.127	272.530	54.105	0.501
237	237	0.251	1.416	2.519	1.000	126.245	146.034	55.358	0.560	0.000	0.000	-180.000	0.000	0.000	Infinity	Infinity	NaN	125.744	145.783	55.107	0.501
238	238	0.126	0.754	4.172	1.000	316.365	383.495	55.358	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	316.114	383.245	55.107	0.501
239	239	0.126	0.754	4.172	1.000	314.361	375.480	55.859	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	314.110	375.229	55.608	0.501
240	240	0.629	3.163	1.413	1.000	315.363	383.696	56.059	0.926	0.383	0.317	35.264	35.264	-35.264	2.414	2.922	1.210	315.112	383.245	55.608	0.501
241	241	0.377	2.026	1.936	1.000	350.932	429.418	57.528	0.647	0.373	0.000	-90.000	35.264	90.000	1.732	Infinity	Infinity	350.682	428.833	57.111	0.501
242	242	1.886	7.762	0.860	1.000	279.694	318.502	58.230	1.012	0.933	0.551	118.964	-50.241	166.647	1.084	1.837	1.695	279.042	317.617	57.612	0.501
243	243	0.126	0.754	4.172	1.000	280.796	317.868	57.862	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	280.545	317.617	57.612	0.501
244	244	0.126	0.754	4.172	1.000	281.297	318.369	58.363	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	281.046	318.118	58.113	0.501
245	245	0.126	0.754	4.172	1.000	394.016	362.454	58.363	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	393.765	362.204	58.113	0.501
246	246	0.126	0.754	4.172	1.000	363.456	456.637	58.363	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	363.206	456.387	58.113	0.501
247	247	3.520	11.887	0.834	1.000	379.327	326.223	59.437	1.400	0.982	0.682	-13.700	-24.597	88.318	1.425	2.052	1.440	378.736	326.134	59.115	0.668
248	248	0.251	1.416	2.519	1.000	321.876	396.270	58.864	0.560	0.000	0.000	0.000	0.000	-0.000	Infinity	Infinity	NaN	321.625	395.769	58.614	0.501
249	249	0.503	2.594	1.638	1.000	322.126	396.395	59.741	0.732	0.396	0.303	35.264	26.565	-54.736	1.848	2.414	1.307	322.126	396.270	59.115	0.501
250	250	0.126	0.754	4.172	1.000	202.644	127.999	60.367	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	202.393	127.748	60.117	0.501
251	251	0.126	0.754	4.172	1.000	229.696	260.256	60.868	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	229.446	260.005	60.618	0.501
252	252	0.126	0.754	4.172	1.000	379.989	354.940	60.868	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	379.738	354.689	60.618	0.501
253	253	1.132	5.323	0.960	1.000	349.095	440.328	61.592	1.229	0.604	0.371	-1.173	47.755	-151.562	2.034	3.315	1.630	348.678	439.855	60.618	0.501
254	254	0.126	0.754	4.172	1.000	450.626	322.377	61.369	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	450.375	322.126	61.119	0.501
255	255	0.126	0.754	4.172	1.000	228.193	583.885	61.369	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	227.943	583.634	61.119	0.501
256	256	0.126	0.754	4.172	1.000	245.728	336.404	61.870	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	245.477	336.153	61.620	0.501
257	257	0.126	0.754	4.172	1.000	245.227	336.404	62.371	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	244.976	336.153	62.121	0.501
258	258	1.132	5.407	0.916	1.000	472.335	592.401	63.039	1.319	0.701	0.000	180.000	76.717	90.000	1.880	Infinity	Infinity	471.416	592.151	62.121	0.501
259	259	0.126	0.754	4.172	1.000	298.330	588.394	63.373	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	298.079	588.143	63.123	0.501
260	260	0.126	0.754	4.172	1.000	401.029	293.821	63.874	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	400.779	293.571	63.624	0.501
261	261	0.251	1.416	2.519	1.000	401.530	293.571	64.375	0.560	0.000	0.000	0.000	0.000	-0.000	Infinity	Infinity	NaN	401.280	293.070	64.125	0.501
262	262	0.251	1.416	2.519	1.000	652.017	332.396	65.127	0.560	0.000	0.000	0.000	-90.000	-90.000	Infinity	Infinity	NaN	651.767	332.146	64.626	0.501
263	263	0.126	0.754	4.172	1.000	357.946	166.574	65.377	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	357.695	166.323	65.127	0.501
264	264	0.126	0.754	4.172	1.000	346.423	222.683	66.379	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	346.173	222.432	66.129	0.501
265	265	0.629	3.059	1.561	1.000	288.511	386.902	66.680	0.661	0.501	0.340	40.391	40.593	-62.729	1.319	1.946	1.475	288.060	386.752	66.129	0.501
266	266	0.126	0.754	4.172	1.000	455.636	507.236	66.379	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	455.385	506.985	66.129	0.501
267	267	0.126	0.754	4.172	1.000	281.297	296.326	66.880	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	281.046	296.075	66.629	0.501
268	268	0.754	3.670	1.302	1.000	246.730	584.887	67.130	0.915	0.560	0.000	-180.000	0.000	90.000	1.633	Infinity	Infinity	245.978	584.636	66.629	0.501
269	269	0.126	0.754	4.172	1.000	302.338	177.094	67.882	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	302.087	176.844	67.631	0.501
270	270	0.754	3.679	1.292	1.000	276.036	242.972	68.466	0.915	0.528	0.323	-63.435	68.475	-148.052	1.732	2.828	1.633	276.036	242.471	67.631	0.501
271	271	0.503	2.594	1.638	1.000	453.256	395.894	68.132	0.732	0.396	0.303	45.000	-45.000	-2.444E-14	1.848	2.414	1.307	452.880	395.268	67.631	0.501
272	272	0.126	0.754	4.172	1.000	639.994	222.683	69.385	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	639.743	222.432	69.134	0.501
273	273	0.126	0.754	4.172	1.000	305.844	456.637	69.385	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	305.594	456.387	69.134	0.501
274	274	1.132	4.981	1.172	1.000	380.935	591.010	69.886	0.957	0.602	0.421	-8.821	-35.667	72.191	1.588	2.271	1.429	380.239	590.648	69.134	0.501
275	275	0.126	0.754	4.172	1.000	363.456	194.127	71.389	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	363.206	193.877	71.138	0.501
276	276	6.161	17.809	0.760	1.000	373.639	590.602	73.669	1.937	1.141	0.667	80.278	87.499	-12.148	1.698	2.902	1.709	373.225	590.147	73.142	0.668
277	277	0.251	1.416	2.519	1.000	336.905	176.092	72.641	0.560	0.000	0.000	0.000	-90.000	-90.000	Infinity	Infinity	NaN	336.654	175.842	72.140	0.501
278	278	0.126	0.754	4.172	1.000	372.975	418.063	72.892	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	372.724	417.812	72.641	0.501
279	279	0.126	0.754	4.172	1.000	229.195	583.885	72.892	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	228.945	583.634	72.641	0.501
280	280	2.263	9.269	0.728	1.000	299.694	321.848	74.645	1.176	0.926	0.694	-42.896	10.900	82.838	1.270	1.695	1.334	300.083	321.124	73.643	0.501
281	281	1.886	7.421	0.984	1.000	490.002	435.730	74.562	1.092	0.855	0.491	-9.669	66.320	-97.873	1.278	2.225	1.742	489.451	435.346	73.643	0.501
282	282	0.126	0.754	4.172	1.000	352.435	332.396	74.395	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	352.184	332.146	74.144	0.501
283	283	0.126	0.754	4.172	1.000	352.936	332.396	74.896	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	352.685	332.146	74.645	0.501
284	284	8.298	21.280	0.808	1.000	387.632	332.973	76.194	1.663	1.341	0.985	35.670	47.884	-87.741	1.240	1.688	1.362	387.253	332.646	76.148	0.835
285	285	0.126	0.754	4.172	1.000	337.907	317.868	75.397	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	337.656	317.617	75.146	0.501
286	286	1.383	5.909	1.049	1.000	337.952	317.549	76.535	1.055	0.689	0.441	26.363	51.920	-91.394	1.531	2.391	1.562	337.656	317.116	75.647	0.501
287	287	0.251	1.416	2.519	1.000	337.406	318.619	75.897	0.560	0.000	0.000	0.000	0.000	-0.000	Infinity	Infinity	NaN	337.155	318.118	75.647	0.501
288	288	2.137	7.650	1.154	1.000	93.844	338.142	76.782	0.991	0.874	0.551	-20.089	76.004	-115.128	1.134	1.799	1.587	93.181	337.656	75.647	0.501
289	289	0.126	0.754	4.172	1.000	351.934	331.895	76.398	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	351.683	331.645	76.148	0.501
290	290	0.126	0.754	4.172	1.000	261.258	585.889	76.398	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	261.007	585.638	76.148	0.501
291	291	1.383	6.343	0.848	1.000	259.983	586.025	77.628	1.477	0.602	0.391	6.724	39.218	-124.110	2.453	3.776	1.539	260.005	585.638	76.649	0.501
292	292	0.126	0.754	4.172	1.000	362.955	373.476	77.400	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	362.705	373.225	77.150	0.501
293	293	0.126	0.754	4.172	1.000	100.445	417.562	77.400	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	100.195	417.311	77.150	0.501
294	294	0.126	0.754	4.172	1.000	660.534	441.107	77.400	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	660.283	440.857	77.150	0.501
295	295	4.526	14.878	0.704	1.000	362.580	373.865	78.764	1.536	1.138	0.731	72.413	48.760	-56.126	1.350	2.100	1.556	362.204	373.225	78.653	0.668
296	296	0.126	0.754	4.172	1.000	350.431	332.396	78.402	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	350.181	332.146	78.152	0.501
297	297	0.126	0.754	4.172	1.000	408.544	307.347	78.903	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	408.294	307.097	78.653	0.501
298	298	0.251	1.416	2.519	1.000	433.593	324.881	80.657	0.560	0.000	0.000	0.000	-90.000	-90.000	Infinity	Infinity	NaN	433.342	324.631	80.156	0.501
299	299	0.251	1.416	2.519	1.000	432.841	325.382	80.406	0.560	0.000	0.000	-180.000	0.000	0.000	Infinity	Infinity	NaN	432.340	325.132	80.156	0.501
300	300	0.251	1.416	2.519	1.000	72.140	458.140	80.406	0.560	0.000	0.000	-180.000	0.000	0.000	Infinity	Infinity	NaN	71.639	457.890	80.156	0.501
301	301	0.503	2.688	1.474	1.000	80.031	444.614	81.032	0.970	0.396	0.000	0.000	-18.435	90.000	2.449	Infinity	Infinity	79.154	444.364	80.657	0.501
302	302	0.251	1.416	2.519	1.000	433.092	325.132	81.408	0.560	0.000	0.000	0.000	0.000	-0.000	Infinity	Infinity	NaN	432.841	324.631	81.158	0.501
303	303	0.126	0.754	4.172	1.000	79.905	445.115	81.408	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	79.655	444.865	81.158	0.501
304	304	0.754	3.484	1.522	1.000	623.629	160.729	83.162	0.647	0.560	0.373	-45.000	-0.000	90.000	1.155	1.732	1.500	623.211	160.312	82.661	0.501
305	305	1.006	4.372	1.369	1.000	237.837	361.766	83.224	0.748	0.560	0.514	-7.827	7.685	45.531	1.336	1.457	1.091	237.462	361.202	82.661	0.501
306	306	0.880	3.856	1.529	1.000	239.501	381.778	83.627	0.599	0.599	0.453	-45.000	-7.293E-6	54.736	1.000	1.323	1.323	238.964	381.241	83.162	0.501
307	307	0.251	1.416	2.519	1.000	618.953	416.810	83.412	0.560	0.000	0.000	0.000	0.000	-0.000	Infinity	Infinity	NaN	618.702	416.309	83.162	0.501
308	308	1.257	5.777	0.927	1.000	494.862	488.249	84.765	1.009	0.881	0.316	133.740	-82.222	-143.859	1.145	3.197	2.792	494.962	487.948	83.663	0.501
309	309	0.503	2.543	1.739	1.000	349.429	369.719	84.665	0.560	0.560	0.000	-90.000	0.000	90.000	1.000	Infinity	Infinity	349.179	369.218	84.164	0.501
310	310	0.126	0.754	4.172	1.000	495.713	487.698	84.414	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	495.463	487.447	84.164	0.501
311	311	0.377	2.026	1.936	1.000	152.379	324.714	84.915	0.647	0.373	0.000	-45.000	-0.000	0.000	1.732	Infinity	Infinity	152.296	324.130	84.665	0.501
312	312	0.126	0.754	4.172	1.000	285.805	461.146	84.915	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	285.555	460.896	84.665	0.501
313	313	0.126	0.754	4.172	1.000	153.047	324.881	85.416	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	152.797	324.631	85.166	0.501
314	314	0.126	0.754	4.172	1.000	152.546	325.382	85.416	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	152.296	325.132	85.166	0.501
315	315	0.126	0.754	4.172	1.000	447.119	371.973	85.416	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	446.868	371.722	85.166	0.501
316	316	0.251	1.416	2.519	1.000	508.238	398.525	86.167	0.560	0.000	0.000	0.000	-90.000	-90.000	Infinity	Infinity	NaN	507.987	398.274	85.666	0.501
317	317	0.126	0.754	4.172	1.000	258.753	422.070	86.418	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	258.502	421.820	86.167	0.501
318	318	1.635	6.531	1.084	1.000	390.856	306.307	87.458	0.990	0.674	0.602	-47.732	-33.049	155.770	1.470	1.646	1.120	390.258	306.095	86.668	0.501
319	319	1.257	5.168	1.295	1.000	280.595	216.821	87.720	0.751	0.743	0.501	-90.000	44.415	114.095	1.011	1.500	1.483	280.545	215.920	87.169	0.501
320	320	0.377	2.026	1.936	1.000	534.455	312.524	87.420	0.647	0.373	3.178E-14	-45.000	7.377E-25	1.774E-37	1.732	2.035E13	1.175E13	534.038	312.107	87.169	0.501
321	321	0.126	0.754	4.172	1.000	535.290	312.858	87.420	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	535.040	312.608	87.169	0.501
