 	Label	Volume	SurfaceArea	Sphericity	EulerNumber	Elli.Center.X	Elli.Center.Y	Elli.Center.Z	Elli.R1	Elli.R2	Elli.R3	Elli.Azim	Elli.Elev	Elli.Roll	Elli.R1/R2	Elli.R1/R3	Elli.R2/R3	InscrBall.Center.X	InscrBall.Center.Y	InscrBall.Center.Z	InscrBall.Radius
160	160	0.126	0.754	4.172	1.000	297.328	151.545	2.755	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	297.077	151.294	2.505	0.501
161	161	0.377	2.026	1.936	1.000	297.328	152.713	3.089	0.647	0.373	0.000	90.000	-35.264	-90.000	1.732	Infinity	Infinity	297.077	152.296	2.505	0.501
162	162	5.155	15.584	0.794	1.000	597.753	163.727	4.112	1.547	1.102	0.827	-32.427	38.032	-72.480	1.404	1.872	1.333	597.662	163.317	3.507	0.668
163	163	0.377	2.078	1.793	1.000	278.291	222.683	3.256	0.915	0.000	0.000	0.000	-90.000	90.000	Infinity	Infinity	NaN	278.040	222.432	2.505	0.501
164	164	0.126	0.754	4.172	1.000	474.172	230.698	2.755	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	473.921	230.448	2.505	0.501
165	165	0.251	1.416	2.519	1.000	475.173	233.203	3.006	0.560	0.000	0.000	0.000	-90.000	-90.000	Infinity	Infinity	NaN	474.923	232.953	2.505	0.501
166	166	0.126	0.754	4.172	1.000	474.673	233.704	2.755	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	474.422	233.454	2.505	0.501
167	167	0.126	0.754	4.172	1.000	601.920	246.730	2.755	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	601.669	246.479	2.505	0.501
168	168	0.251	1.416	2.519	1.000	592.652	248.733	2.755	0.560	0.000	0.000	-180.000	0.000	0.000	Infinity	Infinity	NaN	592.151	248.483	2.505	0.501
169	169	0.126	0.754	4.172	1.000	545.310	255.747	2.755	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	545.059	255.497	2.505	0.501
170	170	0.126	0.754	4.172	1.000	506.735	299.332	2.755	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	506.484	299.081	2.505	0.501
171	171	0.126	0.754	4.172	1.000	513.247	300.334	2.755	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	512.997	300.083	2.505	0.501
172	172	0.126	0.754	4.172	1.000	512.747	300.835	2.755	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	512.496	300.584	2.505	0.501
173	173	0.126	0.754	4.172	1.000	207.654	337.907	2.755	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	207.403	337.656	2.505	0.501
174	174	349.534	280.836	0.624	1.500	559.257	351.374	8.921	6.125	3.882	3.728	35.409	46.319	-56.162	1.578	1.643	1.042	559.087	350.682	8.517	3.340
175	175	0.251	1.416	2.519	1.000	297.829	153.799	3.256	0.560	0.000	0.000	0.000	0.000	-0.000	Infinity	Infinity	NaN	297.578	153.298	3.006	0.501
176	176	10.813	27.044	0.669	1.000	446.070	233.116	5.167	2.059	1.313	1.120	-79.420	43.110	-123.448	1.568	1.839	1.173	445.867	232.452	4.509	1.002
177	177	0.126	0.754	4.172	1.000	457.639	281.798	3.256	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	457.389	281.547	3.006	0.501
178	178	0.126	0.754	4.172	1.000	330.893	285.805	3.256	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	330.643	285.555	3.006	0.501
179	179	0.126	0.754	4.172	1.000	514.249	299.332	3.256	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	513.999	299.081	3.006	0.501
180	180	0.126	0.754	4.172	1.000	513.247	299.833	3.256	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	512.997	299.582	3.006	0.501
181	181	0.126	0.754	4.172	1.000	512.747	300.334	3.256	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	512.496	300.083	3.006	0.501
182	182	406.742	322.536	0.558	2.000	562.335	305.633	8.921	5.973	4.883	3.742	45.900	2.033	-103.620	1.223	1.596	1.305	562.593	306.095	8.016	3.340
183	183	0.126	0.754	4.172	1.000	218.675	327.887	3.256	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	218.425	327.637	3.006	0.501
184	184	0.126	0.754	4.172	1.000	209.156	340.412	3.256	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	208.906	340.161	3.006	0.501
185	185	0.126	0.754	4.172	1.000	139.020	185.110	3.757	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	138.770	184.859	3.507	0.501
186	186	0.126	0.754	4.172	1.000	278.792	192.624	3.757	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	278.541	192.374	3.507	0.501
187	187	1440.885	923.946	0.298	-1.000	303.637	199.469	15.136	9.801	6.414	6.110	13.098	-80.842	77.714	1.528	1.604	1.050	303.590	199.388	15.029	5.177
188	188	0.126	0.754	4.172	1.000	278.792	223.184	3.757	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	278.541	222.933	3.507	0.501
189	189	0.126	0.754	4.172	1.000	475.173	232.702	3.757	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	474.923	232.452	3.507	0.501
190	190	3.520	13.516	0.568	1.000	457.944	280.653	4.527	2.190	0.912	0.511	-74.395	-10.650	-115.497	2.401	4.289	1.787	457.389	281.046	4.008	0.668
191	191	0.126	0.754	4.172	1.000	458.140	282.800	3.757	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	457.890	282.549	3.507	0.501
192	192	0.126	0.754	4.172	1.000	329.891	286.306	3.757	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	329.641	286.056	3.507	0.501
193	193	0.880	4.052	1.316	1.000	505.089	301.622	4.401	0.847	0.582	0.349	-56.310	47.760	-101.190	1.454	2.426	1.668	504.981	301.085	3.507	0.501
194	194	0.126	0.754	4.172	1.000	207.654	336.404	3.757	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	207.403	336.153	3.507	0.501
195	195	0.126	0.754	4.172	1.000	431.088	342.415	3.757	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	430.837	342.165	3.507	0.501
196	196	0.126	0.754	4.172	1.000	375.480	348.427	3.757	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	375.229	348.177	3.507	0.501
197	197	0.126	0.754	4.172	1.000	496.214	488.700	3.757	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	495.964	488.449	3.507	0.501
198	198	2.012	8.516	0.741	1.000	335.339	558.241	4.446	1.439	0.790	0.530	-28.588	-6.144	137.888	1.821	2.715	1.490	335.151	558.586	3.507	0.501
199	199	0.377	2.078	1.793	1.000	290.815	156.053	4.759	0.915	0.000	0.000	0.000	-90.000	-90.000	Infinity	Infinity	NaN	290.565	155.803	4.008	0.501
200	200	0.126	0.754	4.172	1.000	389.006	202.644	4.258	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	388.756	202.393	4.008	0.501
201	201	0.251	1.416	2.519	1.000	312.357	217.673	4.509	0.560	0.000	0.000	0.000	-90.000	-90.000	Infinity	Infinity	NaN	312.107	217.423	4.008	0.501
202	202	0.126	0.754	4.172	1.000	238.714	219.677	4.258	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	238.463	219.426	4.008	0.501
203	203	0.377	2.026	1.936	1.000	521.597	222.516	4.258	0.647	0.373	0.000	-45.000	-0.000	0.000	1.732	Infinity	Infinity	521.514	221.931	4.008	0.501
204	204	0.126	0.754	4.172	1.000	329.390	286.306	4.258	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	329.140	286.056	4.008	0.501
205	205	0.754	3.484	1.522	1.000	328.639	287.141	4.592	0.647	0.560	0.373	0.000	90.000	90.000	1.155	1.732	1.500	328.138	287.058	4.008	0.501
206	206	0.126	0.754	4.172	1.000	219.677	321.375	4.258	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	219.426	321.124	4.008	0.501
207	207	0.126	0.754	4.172	1.000	205.149	336.905	4.258	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	204.898	336.654	4.008	0.501
208	208	0.126	0.754	4.172	1.000	374.478	348.427	4.258	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	374.227	348.177	4.008	0.501
209	209	0.126	0.754	4.172	1.000	631.477	442.109	4.258	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	631.227	441.859	4.008	0.501
210	210	688.255	538.238	0.344	3.500	497.508	487.201	18.568	11.567	4.440	3.789	-66.608	-44.337	110.780	2.605	3.053	1.172	496.966	486.946	17.033	3.507
211	211	0.126	0.754	4.172	1.000	334.901	561.341	4.258	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	334.650	561.090	4.008	0.501
212	212	3.898	12.565	0.866	1.000	543.872	200.575	5.519	1.523	0.922	0.710	-26.556	-29.132	148.781	1.652	2.145	1.299	543.556	200.389	5.010	0.668
213	213	0.251	1.416	2.519	1.000	389.257	202.143	4.759	0.560	0.000	0.000	-180.000	0.000	0.000	Infinity	Infinity	NaN	388.756	201.892	4.509	0.501
214	214	0.126	0.754	4.172	1.000	237.211	218.675	4.759	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	236.961	218.425	4.509	0.501
215	215	0.126	0.754	4.172	1.000	238.714	219.176	4.759	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	238.463	218.925	4.509	0.501
216	216	0.880	4.185	1.195	1.000	80.478	272.709	5.260	0.994	0.496	0.386	88.241	39.249	78.991	2.003	2.576	1.286	80.156	272.530	4.509	0.501
217	217	0.377	2.026	1.936	1.000	382.994	316.198	4.926	0.647	0.373	0.000	-90.000	35.264	90.000	1.732	Infinity	Infinity	382.744	315.613	4.509	0.501
218	218	749.235	481.969	0.567	1.000	632.056	441.916	10.747	6.328	5.770	5.304	35.496	-11.709	73.994	1.097	1.193	1.088	631.728	441.859	9.518	4.509
219	219	0.126	0.754	4.172	1.000	334.400	559.337	4.759	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	334.149	559.087	4.509	0.501
220	220	0.126	0.754	4.172	1.000	294.322	156.053	5.260	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	294.072	155.803	5.010	0.501
221	221	130.007	209.259	0.209	-2.000	458.096	189.065	11.591	8.172	3.048	1.937	48.253	-70.809	23.781	2.681	4.218	1.573	456.888	188.366	8.517	1.670
222	222	0.126	0.754	4.172	1.000	458.140	189.619	5.260	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	457.890	189.368	5.010	0.501
223	223	0.126	0.754	4.172	1.000	304.341	196.632	5.260	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	304.091	196.382	5.010	0.501
224	224	0.126	0.754	4.172	1.000	238.714	218.675	5.260	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	238.463	218.425	5.010	0.501
225	225	0.126	0.754	4.172	1.000	328.889	285.805	5.260	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	328.639	285.555	5.010	0.501
226	226	0.126	0.754	4.172	1.000	209.657	325.382	5.260	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	209.407	325.132	5.010	0.501
227	227	264.791	250.560	0.504	1.500	430.706	343.725	13.383	6.870	3.262	3.021	27.715	-45.684	-168.140	2.106	2.274	1.080	430.336	343.167	11.522	2.672
228	228	7.292	23.397	0.470	1.500	326.436	426.009	7.178	2.843	0.958	0.785	-73.408	40.094	50.406	2.967	3.623	1.221	326.635	425.327	6.012	0.668
229	229	0.126	0.754	4.172	1.000	297.829	153.047	5.761	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	297.578	152.797	5.511	0.501
230	230	0.251	1.416	2.519	1.000	295.073	155.552	5.761	0.560	0.000	0.000	-180.000	0.000	0.000	Infinity	Infinity	NaN	294.573	155.302	5.511	0.501
231	231	0.251	1.416	2.519	1.000	366.963	184.108	6.012	0.560	0.000	0.000	0.000	-90.000	-90.000	Infinity	Infinity	NaN	366.713	183.857	5.511	0.501
232	232	0.126	0.754	4.172	1.000	312.357	217.172	5.761	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	312.107	216.922	5.511	0.501
233	233	0.126	0.754	4.172	1.000	220.178	221.180	5.761	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	219.927	220.929	5.511	0.501
234	234	0.126	0.754	4.172	1.000	322.377	241.720	5.761	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	322.126	241.469	5.511	0.501
235	235	122.840	196.296	0.226	1.500	307.858	285.759	13.392	8.461	2.869	1.932	-7.849	47.449	-54.345	2.949	4.380	1.485	306.596	286.056	14.027	1.670
236	236	0.251	1.416	2.519	1.000	513.247	298.831	6.012	0.560	0.000	0.000	0.000	-90.000	-90.000	Infinity	Infinity	NaN	512.997	298.580	5.511	0.501
237	237	0.126	0.754	4.172	1.000	562.844	309.852	5.761	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	562.593	309.602	5.511	0.501
238	238	1.383	5.830	1.092	1.000	383.359	316.137	6.490	1.107	0.576	0.475	38.034	-48.222	11.199	1.923	2.332	1.213	383.245	315.613	5.511	0.501
239	239	0.629	3.297	1.247	1.000	209.156	325.883	6.062	0.896	0.708	0.000	180.000	-90.000	-90.000	1.265	Infinity	Infinity	208.405	325.633	5.511	0.501
240	240	0.251	1.416	2.519	1.000	503.228	584.135	5.761	0.560	0.000	0.000	0.000	0.000	-0.000	Infinity	Infinity	NaN	502.978	583.634	5.511	0.501
241	241	0.126	0.754	4.172	1.000	458.140	190.119	6.262	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	457.890	189.869	6.012	0.501
242	242	0.377	2.026	1.936	1.000	306.846	199.805	6.429	0.647	0.373	0.000	90.000	35.264	-90.000	1.732	Infinity	Infinity	306.596	199.388	6.012	0.501
243	243	0.126	0.754	4.172	1.000	235.708	217.172	6.262	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	235.458	216.922	6.012	0.501
244	244	0.126	0.754	4.172	1.000	149.541	271.277	6.262	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	149.290	271.027	6.012	0.501
245	245	0.126	0.754	4.172	1.000	72.391	272.279	6.262	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	72.140	272.029	6.012	0.501
246	246	0.126	0.754	4.172	1.000	230.197	277.289	6.262	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	229.947	277.038	6.012	0.501
247	247	4.526	13.176	1.013	1.000	618.800	396.576	7.334	1.235	1.127	0.778	-20.807	36.295	-102.517	1.096	1.587	1.448	618.702	396.270	7.014	0.835
248	248	0.126	0.754	4.172	1.000	298.330	152.046	6.763	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	298.079	151.795	6.513	0.501
249	249	0.126	0.754	4.172	1.000	294.322	155.051	6.763	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	294.072	154.801	6.513	0.501
250	250	275.101	314.040	0.276	3.000	443.922	169.687	18.803	10.686	3.589	3.145	27.001	-70.921	43.536	2.978	3.398	1.141	443.362	169.830	20.540	2.672
251	251	0.126	0.754	4.172	1.000	300.334	202.644	6.763	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	300.083	202.393	6.513	0.501
252	252	0.126	0.754	4.172	1.000	426.078	203.145	6.763	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	425.828	202.894	6.513	0.501
253	253	0.126	0.754	4.172	1.000	479.682	229.195	6.763	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	479.432	228.945	6.513	0.501
254	254	0.126	0.754	4.172	1.000	476.175	232.201	6.763	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	475.925	231.951	6.513	0.501
255	255	0.126	0.754	4.172	1.000	475.674	232.702	6.763	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	475.424	232.452	6.513	0.501
256	256	0.126	0.754	4.172	1.000	330.392	268.772	6.763	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	330.142	268.522	6.513	0.501
257	257	107.626	150.084	0.388	1.000	138.108	295.583	12.078	6.123	2.412	1.958	14.472	-77.271	73.174	2.539	3.127	1.232	137.267	295.073	10.019	1.837
258	258	0.126	0.754	4.172	1.000	202.644	337.907	6.763	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	202.393	337.656	6.513	0.501
259	259	0.126	0.754	4.172	1.000	437.600	585.388	6.763	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	437.350	585.137	6.513	0.501
260	260	0.251	1.416	2.519	1.000	295.073	155.051	7.264	0.560	0.000	0.000	-180.000	0.000	0.000	Infinity	Infinity	NaN	294.573	154.801	7.014	0.501
261	261	0.754	3.484	1.522	1.000	572.195	157.890	7.515	0.647	0.560	0.373	-45.000	-0.000	90.000	1.155	1.732	1.500	572.112	157.306	7.014	0.501
262	262	0.251	1.416	2.519	1.000	363.957	178.096	7.515	0.560	0.000	0.000	0.000	-90.000	-90.000	Infinity	Infinity	NaN	363.707	177.846	7.014	0.501
263	263	0.126	0.754	4.172	1.000	455.636	190.119	7.264	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	455.385	189.869	7.014	0.501
264	264	0.251	1.416	2.519	1.000	303.089	195.630	7.264	0.560	0.000	0.000	-180.000	0.000	0.000	Infinity	Infinity	NaN	302.588	195.380	7.014	0.501
265	265	0.377	2.026	1.936	1.000	307.347	198.970	7.598	0.647	0.373	0.000	90.000	35.264	-90.000	1.732	Infinity	Infinity	307.097	198.887	7.014	0.501
266	266	0.126	0.754	4.172	1.000	299.833	202.644	7.264	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	299.582	202.393	7.014	0.501
267	267	2.389	10.302	0.590	0.500	426.421	202.828	8.029	1.378	0.888	0.752	57.705	43.600	25.170	1.551	1.831	1.181	425.828	202.393	7.014	0.501
268	268	0.126	0.754	4.172	1.000	479.682	229.696	7.264	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	479.432	229.446	7.014	0.501
269	269	401.964	330.736	0.505	1.500	368.090	234.317	14.656	6.135	4.833	3.931	30.805	44.670	171.624	1.269	1.561	1.229	367.715	233.955	14.528	3.340
270	270	0.126	0.754	4.172	1.000	226.190	268.271	7.264	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	225.939	268.021	7.014	0.501
271	271	0.126	0.754	4.172	1.000	313.860	286.306	7.264	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	313.610	286.056	7.014	0.501
272	272	0.126	0.754	4.172	1.000	434.595	354.439	7.264	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	434.344	354.188	7.014	0.501
273	273	0.126	0.754	4.172	1.000	497.717	489.702	7.264	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	497.467	489.451	7.014	0.501
274	274	0.126	0.754	4.172	1.000	295.324	154.550	7.765	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	295.073	154.300	7.515	0.501
275	275	0.251	1.416	2.519	1.000	294.322	155.051	8.016	0.560	0.000	0.000	0.000	-90.000	-90.000	Infinity	Infinity	NaN	294.072	154.801	7.515	0.501
276	276	0.251	1.416	2.519	1.000	364.458	177.094	8.016	0.560	0.000	0.000	0.000	-90.000	-90.000	Infinity	Infinity	NaN	364.208	176.844	7.515	0.501
277	277	0.126	0.754	4.172	1.000	305.844	202.143	7.765	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	305.594	201.892	7.515	0.501
278	278	0.126	0.754	4.172	1.000	299.833	203.646	7.765	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	299.582	203.395	7.515	0.501
279	279	0.126	0.754	4.172	1.000	238.714	218.675	7.765	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	238.463	218.425	7.515	0.501
280	280	0.251	1.416	2.519	1.000	164.570	229.195	8.016	0.560	0.000	0.000	0.000	-90.000	-90.000	Infinity	Infinity	NaN	164.319	228.945	7.515	0.501
281	281	0.126	0.754	4.172	1.000	308.850	291.316	7.765	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	308.600	291.066	7.515	0.501
282	282	0.126	0.754	4.172	1.000	122.488	362.454	7.765	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	122.238	362.204	7.515	0.501
283	283	1.006	4.609	1.168	1.000	262.510	546.500	7.890	1.010	0.581	0.337	18.392	2.794	-47.034	1.738	2.996	1.724	261.508	546.061	7.515	0.501
284	284	0.754	3.616	1.361	1.000	336.070	585.471	8.183	0.808	0.507	0.370	-18.217	55.820	-76.546	1.595	2.186	1.370	335.652	585.137	7.515	0.501
285	285	0.126	0.754	4.172	1.000	287.308	149.541	8.266	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	287.058	149.290	8.016	0.501
286	286	0.503	2.635	1.563	1.000	292.819	155.552	8.517	0.906	0.346	0.000	0.000	-31.717	90.000	2.618	Infinity	Infinity	292.068	155.302	8.016	0.501
287	287	2.263	9.353	0.708	1.000	80.629	211.606	9.407	1.655	0.778	0.517	88.829	41.598	111.643	2.127	3.202	1.505	80.156	211.912	8.016	0.501
288	288	0.126	0.754	4.172	1.000	164.069	229.696	8.266	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	163.818	229.446	8.016	0.501
289	289	2303.529	1512.534	0.173	-18.500	163.525	234.121	24.829	16.692	7.056	5.819	54.782	45.836	-39.023	2.366	2.868	1.212	163.317	234.456	21.041	5.010
290	290	0.126	0.754	4.172	1.000	72.892	274.784	8.266	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	72.641	274.534	8.016	0.501
291	291	0.126	0.754	4.172	1.000	308.349	291.316	8.266	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	308.099	291.066	8.016	0.501
292	292	0.126	0.754	4.172	1.000	122.488	361.953	8.266	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	122.238	361.703	8.016	0.501
293	293	65.632	111.915	0.348	-2.000	402.986	538.391	13.441	4.557	2.170	1.878	48.743	-49.967	-9.269	2.100	2.427	1.156	403.284	538.547	14.528	1.670
294	294	0.126	0.754	4.172	1.000	307.848	198.636	8.767	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	307.598	198.386	8.517	0.501
295	295	0.251	1.416	2.519	1.000	424.826	202.644	8.767	0.560	0.000	0.000	-180.000	0.000	0.000	Infinity	Infinity	NaN	424.325	202.393	8.517	0.501
296	296	0.126	0.754	4.172	1.000	166.574	231.700	8.767	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	166.323	231.450	8.517	0.501
297	297	9.556	33.048	0.286	-1.000	232.023	239.037	11.681	3.710	1.130	0.883	30.266	73.389	-42.914	3.283	4.200	1.279	231.951	238.964	10.019	0.668
298	298	0.754	3.576	1.408	1.000	302.588	324.130	9.268	0.845	0.457	0.350	-45.000	-45.000	-180.000	1.848	2.414	1.307	302.087	324.130	8.517	0.501
299	299	0.126	0.754	4.172	1.000	122.488	362.454	8.767	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	122.238	362.204	8.517	0.501
300	300	0.251	1.416	2.519	1.000	216.671	442.109	9.018	0.560	0.000	0.000	0.000	-90.000	-90.000	Infinity	Infinity	NaN	216.421	441.859	8.517	0.501
301	301	0.126	0.754	4.172	1.000	402.532	538.296	8.767	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	402.282	538.046	8.517	0.501
302	302	8.047	24.009	0.529	1.000	286.079	584.996	11.154	2.808	1.099	0.666	-21.632	-78.569	117.325	2.554	4.213	1.649	285.555	584.636	10.520	0.668
303	303	2124.739	1423.774	0.177	-0.500	295.958	130.635	34.495	29.239	4.773	4.376	-50.913	-48.144	100.955	6.127	6.681	1.091	293.571	132.257	21.041	3.841
304	304	0.754	3.907	1.080	1.000	291.233	155.552	10.103	1.401	0.404	0.000	0.000	-60.767	90.000	3.466	Infinity	Infinity	290.565	155.302	9.018	0.501
305	305	0.126	0.754	4.172	1.000	365.961	183.106	9.268	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	365.711	182.855	9.018	0.501
306	306	0.126	0.754	4.172	1.000	301.336	192.624	9.268	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	301.085	192.374	9.018	0.501
307	307	0.126	0.754	4.172	1.000	80.907	212.663	9.268	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	80.657	212.413	9.018	0.501
308	308	0.251	1.416	2.519	1.000	233.203	238.463	9.268	0.560	0.000	0.000	0.000	0.000	-0.000	Infinity	Infinity	NaN	232.953	237.962	9.018	0.501
309	309	0.126	0.754	4.172	1.000	232.702	239.215	9.268	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	232.452	238.964	9.018	0.501
310	310	0.251	1.416	2.519	1.000	242.221	272.530	9.268	0.560	0.000	0.000	0.000	0.000	-0.000	Infinity	Infinity	NaN	241.970	272.029	9.018	0.501
311	311	4.401	14.032	0.793	1.000	243.323	274.169	10.456	1.778	0.858	0.739	64.459	-33.500	-90.985	2.072	2.407	1.162	242.972	273.532	10.019	0.668
312	312	0.126	0.754	4.172	1.000	513.247	310.353	9.268	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	512.997	310.103	9.018	0.501
313	313	0.126	0.754	4.172	1.000	215.669	339.911	9.268	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	215.419	339.660	9.018	0.501
314	314	0.126	0.754	4.172	1.000	122.488	363.957	9.268	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	122.238	363.707	9.018	0.501
315	315	0.126	0.754	4.172	1.000	296.326	420.066	9.268	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	296.075	419.816	9.018	0.501
316	316	0.126	0.754	4.172	1.000	217.673	441.107	9.268	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	217.423	440.857	9.018	0.501
317	317	0.126	0.754	4.172	1.000	217.172	441.608	9.268	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	216.922	441.358	9.018	0.501
318	318	0.126	0.754	4.172	1.000	495.713	488.199	9.268	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	495.463	487.948	9.018	0.501
319	319	0.126	0.754	4.172	1.000	298.831	148.038	9.769	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	298.580	147.787	9.518	0.501
320	320	0.126	0.754	4.172	1.000	287.308	148.539	9.769	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	287.058	148.288	9.518	0.501
