 	Label	Volume	SurfaceArea	Sphericity	EulerNumber	Elli.Center.X	Elli.Center.Y	Elli.Center.Z	Elli.R1	Elli.R2	Elli.R3	Elli.Azim	Elli.Elev	Elli.Roll	Elli.R1/R2	Elli.R1/R3	Elli.R2/R3	InscrBall.Center.X	InscrBall.Center.Y	InscrBall.Center.Z	InscrBall.Radius
3961	3961	0.754	3.669	1.303	1.000	516.838	278.959	809.573	0.913	0.485	0.341	74.110	-23.187	63.619	1.881	2.673	1.422	516.504	278.040	809.072	0.501
3962	3962	0.126	0.754	4.172	1.000	517.255	279.794	809.323	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	517.005	279.543	809.072	0.501
3963	3963	0.126	0.754	4.172	1.000	399.026	354.940	809.323	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	398.775	354.689	809.072	0.501
3964	3964	3.395	12.008	0.753	1.000	377.873	551.488	810.696	1.573	1.018	0.541	-8.974	-61.720	116.043	1.545	2.910	1.884	377.233	551.071	810.074	0.668
3965	3965	0.126	0.754	4.172	1.000	565.349	548.316	810.325	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	565.098	548.065	810.074	0.501
3966	3966	0.126	0.754	4.172	1.000	255.246	548.316	810.826	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	254.996	548.065	810.575	0.501
3967	3967	0.126	0.754	4.172	1.000	565.850	548.817	810.826	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	565.599	548.566	810.575	0.501
3968	3968	0.251	1.416	2.519	1.000	467.408	428.583	811.327	0.560	0.000	0.000	-180.000	0.000	0.000	Infinity	Infinity	NaN	466.907	428.332	811.076	0.501
3969	3969	1.132	4.940	1.201	1.000	316.921	548.371	811.549	0.878	0.689	0.385	28.290	20.221	-36.016	1.274	2.283	1.792	316.114	548.065	811.076	0.501
3970	3970	0.126	0.754	4.172	1.000	566.351	548.817	811.327	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	566.100	548.566	811.076	0.501
3971	3971	1.635	7.234	0.798	1.000	356.327	550.975	812.329	1.834	0.500	0.398	-19.432	-49.133	160.790	3.670	4.608	1.256	355.691	550.570	811.076	0.501
3972	3972	0.377	2.026	1.936	1.000	497.717	155.719	812.162	0.647	0.373	0.000	90.000	-35.264	-90.000	1.732	Infinity	Infinity	497.467	155.302	811.577	0.501
3973	3973	0.126	0.754	4.172	1.000	497.216	156.053	811.828	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	496.966	155.803	811.577	0.501
3974	3974	0.126	0.754	4.172	1.000	466.156	428.583	811.828	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	465.905	428.332	811.577	0.501
3975	3975	0.251	1.416	2.519	1.000	111.968	162.566	812.579	0.560	0.000	0.000	0.000	-90.000	-90.000	Infinity	Infinity	NaN	111.717	162.315	812.078	0.501
3976	3976	0.251	1.416	2.519	1.000	274.283	336.404	812.579	0.560	0.000	0.000	0.000	-90.000	-90.000	Infinity	Infinity	NaN	274.033	336.153	812.078	0.501
3977	3977	0.126	0.754	4.172	1.000	275.285	336.905	812.329	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	275.035	336.654	812.078	0.501
3978	3978	0.126	0.754	4.172	1.000	466.657	428.082	812.329	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	466.406	427.831	812.078	0.501
3979	3979	0.126	0.754	4.172	1.000	275.786	336.905	812.830	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	275.536	336.654	812.579	0.501
3980	3980	0.126	0.754	4.172	1.000	467.659	427.080	813.331	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	467.408	426.830	813.080	0.501
3981	3981	0.126	0.754	4.172	1.000	610.937	119.482	814.834	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	610.687	119.232	814.583	0.501
3982	3982	2.012	7.659	1.019	1.000	430.900	215.951	815.616	1.132	0.694	0.636	-74.110	56.375	154.931	1.631	1.779	1.091	430.336	215.419	814.583	0.501
3983	3983	0.126	0.754	4.172	1.000	293.320	322.878	815.335	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	293.070	322.627	815.084	0.501
3984	3984	0.126	0.754	4.172	1.000	257.751	421.068	815.335	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	257.500	420.818	815.084	0.501
3985	3985	0.126	0.754	4.172	1.000	237.712	481.686	815.335	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	237.462	481.436	815.084	0.501
3986	3986	0.251	1.416	2.519	1.000	237.712	482.688	815.585	0.560	0.000	0.000	0.000	-90.000	-90.000	Infinity	Infinity	NaN	237.462	482.438	815.084	0.501
3987	3987	0.377	2.026	1.936	1.000	324.547	550.320	816.170	0.647	0.373	0.000	0.000	-45.000	90.000	1.732	Infinity	Infinity	324.130	550.069	815.585	0.501
3988	3988	0.126	0.754	4.172	1.000	431.589	215.168	816.337	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	431.338	214.918	816.086	0.501
3989	3989	0.629	3.151	1.428	1.000	435.697	211.862	817.338	0.824	0.501	0.272	-78.137	-54.577	135.654	1.644	3.023	1.839	435.346	211.912	816.587	0.501
3990	3990	0.126	0.754	4.172	1.000	392.012	184.108	817.839	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	391.761	183.857	817.589	0.501
3991	3991	0.126	0.754	4.172	1.000	347.926	401.530	817.839	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	347.676	401.280	817.589	0.501
3992	3992	0.503	2.688	1.474	1.000	505.858	186.112	818.466	0.970	0.396	0.000	0.000	-18.435	90.000	2.449	Infinity	Infinity	504.981	185.861	818.090	0.501
3993	3993	0.251	1.416	2.519	1.000	485.193	218.174	818.591	0.560	0.000	0.000	0.000	-90.000	-90.000	Infinity	Infinity	NaN	484.942	217.924	818.090	0.501
3994	3994	0.754	3.616	1.361	1.000	447.453	372.390	818.925	0.808	0.507	0.370	-18.217	55.820	-76.546	1.595	2.186	1.370	447.369	372.223	818.090	0.501
3995	3995	0.126	0.754	4.172	1.000	328.889	427.581	818.340	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	328.639	427.331	818.090	0.501
3996	3996	0.126	0.754	4.172	1.000	231.199	364.959	818.841	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	230.949	364.709	818.591	0.501
3997	3997	0.126	0.754	4.172	1.000	230.698	365.460	818.841	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	230.448	365.210	818.591	0.501
3998	3998	0.126	0.754	4.172	1.000	329.390	428.082	818.841	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	329.140	427.831	818.591	0.501
3999	3999	0.126	0.754	4.172	1.000	506.234	187.114	819.342	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	505.983	186.863	819.092	0.501
4000	4000	0.377	2.026	1.936	1.000	506.401	186.446	819.843	0.647	0.373	2.542E-13	45.000	-7.377E-25	1.565E-24	1.732	2.544E12	1.469E12	505.983	185.861	819.593	0.501
4001	4001	0.126	0.754	4.172	1.000	466.657	244.726	821.346	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	466.406	244.475	821.096	0.501
4002	4002	0.754	3.773	1.199	1.000	136.933	274.701	822.432	0.932	0.621	0.323	16.546	-38.963	99.998	1.501	2.883	1.921	136.766	274.534	821.597	0.501
4003	4003	0.126	0.754	4.172	1.000	485.193	420.066	822.849	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	484.942	419.816	822.599	0.501
4004	4004	0.126	0.754	4.172	1.000	380.489	497.216	822.849	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	380.239	496.966	822.599	0.501
4005	4005	0.880	4.092	1.279	1.000	459.786	358.160	824.137	0.879	0.510	0.443	25.766	-18.190	-111.513	1.722	1.983	1.152	458.892	357.695	823.601	0.501
4006	4006	0.629	3.059	1.561	1.000	335.101	218.074	824.653	0.661	0.501	0.340	40.391	40.593	-62.729	1.319	1.946	1.475	334.650	217.924	824.102	0.501
4007	4007	0.126	0.754	4.172	1.000	517.756	229.195	824.352	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	517.506	228.945	824.102	0.501
4008	4008	0.126	0.754	4.172	1.000	518.257	228.694	824.853	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	518.007	228.444	824.603	0.501
4009	4009	0.126	0.754	4.172	1.000	233.203	341.915	824.853	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	232.953	341.664	824.603	0.501
4010	4010	0.126	0.754	4.172	1.000	505.733	344.920	824.853	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	505.482	344.670	824.603	0.501
4011	4011	0.126	0.754	4.172	1.000	518.257	228.193	825.354	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	518.007	227.943	825.104	0.501
4012	4012	0.126	0.754	4.172	1.000	506.234	344.920	825.354	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	505.983	344.670	825.104	0.501
4013	4013	0.126	0.754	4.172	1.000	472.669	449.123	825.354	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	472.418	448.872	825.104	0.501
4014	4014	3.520	11.871	0.838	1.000	290.708	430.229	827.233	1.249	1.043	0.751	-81.289	25.025	108.872	1.197	1.662	1.389	290.565	429.835	827.107	0.668
4015	4015	0.126	0.754	4.172	1.000	438.101	364.458	827.358	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	437.851	364.208	827.107	0.501
4016	4016	1.886	7.752	0.864	1.000	395.886	550.988	828.861	1.518	0.578	0.478	-18.944	61.425	-132.362	2.627	3.176	1.209	395.769	550.570	827.608	0.501
4017	4017	0.126	0.754	4.172	1.000	436.098	239.716	828.360	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	435.847	239.465	828.109	0.501
4018	4018	0.503	2.594	1.638	1.000	515.001	299.958	828.485	0.732	0.396	0.303	35.264	26.565	-54.736	1.848	2.414	1.307	514.500	299.582	828.109	0.501
4019	4019	0.754	3.773	1.199	1.000	436.181	239.716	829.195	0.915	0.560	0.373	-90.000	-0.000	63.435	1.633	2.449	1.500	435.847	238.964	828.610	0.501
4020	4020	0.126	0.754	4.172	1.000	282.299	474.673	828.861	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	282.048	474.422	828.610	0.501
4021	4021	3.143	11.101	0.817	1.000	368.065	261.879	829.883	1.237	0.971	0.785	-2.619	-26.423	80.119	1.274	1.574	1.236	367.715	261.508	829.612	0.668
4022	4022	0.126	0.754	4.172	1.000	282.800	474.172	829.362	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	282.549	473.921	829.111	0.501
4023	4023	12.950	31.665	0.597	1.000	283.310	475.130	830.938	2.324	1.462	1.014	-28.420	-32.650	95.330	1.589	2.293	1.442	283.050	474.923	830.614	1.169
4024	4024	0.126	0.754	4.172	1.000	380.489	312.357	829.863	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	380.239	312.107	829.612	0.501
4025	4025	1.886	7.472	0.964	1.000	380.423	313.459	830.831	0.996	0.879	0.577	-140.503	42.399	64.378	1.133	1.725	1.522	380.239	313.109	829.612	0.501
4026	4026	0.126	0.754	4.172	1.000	144.531	491.205	829.863	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	144.280	490.954	829.612	0.501
4027	4027	0.880	4.092	1.279	1.500	346.566	146.821	830.722	0.796	0.557	0.484	-24.344	45.179	39.685	1.429	1.643	1.150	346.173	146.284	830.113	0.501
4028	4028	0.126	0.754	4.172	1.000	326.384	339.911	831.366	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	326.134	339.660	831.115	0.501
4029	4029	0.503	2.635	1.563	1.000	390.509	550.821	831.992	0.792	0.485	0.000	-180.000	0.000	90.000	1.633	Infinity	Infinity	389.757	550.570	831.616	0.501
4030	4030	0.754	3.762	1.209	1.000	389.090	550.821	832.869	1.073	0.528	2.542E-13	6.054E-25	53.130	90.000	2.031	4.219E12	2.077E12	388.756	550.570	832.117	0.501
4031	4031	0.503	2.594	1.638	1.000	536.668	409.170	833.119	0.732	0.396	0.303	45.000	-45.000	-1.296E-11	1.848	2.414	1.307	536.042	408.794	832.618	0.501
4032	4032	3.898	13.777	0.657	1.000	347.991	293.756	834.905	1.366	1.121	0.797	-5.824	28.898	-74.343	1.218	1.713	1.406	347.175	293.571	834.622	0.668
4033	4033	0.126	0.754	4.172	1.000	261.258	320.874	833.871	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	261.007	320.623	833.620	0.501
4034	4034	2.515	9.652	0.795	1.000	454.909	127.347	834.772	1.061	1.000	0.728	-39.885	-18.941	172.644	1.061	1.457	1.373	454.884	127.247	834.622	0.668
4035	4035	0.880	4.424	1.012	1.000	517.828	549.318	835.374	1.198	0.716	0.000	180.000	90.000	90.000	1.673	Infinity	Infinity	517.506	549.067	834.121	0.501
4036	4036	0.880	4.382	1.041	1.000	438.245	550.677	835.588	1.229	0.521	0.335	-30.545	51.756	-106.075	2.359	3.668	1.555	438.352	550.069	834.622	0.501
4037	4037	0.126	0.754	4.172	1.000	373.476	377.484	835.374	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	373.225	377.233	835.123	0.501
4038	4038	0.251	1.416	2.519	1.000	608.683	440.606	835.374	0.560	0.000	0.000	-180.000	0.000	0.000	Infinity	Infinity	NaN	608.182	440.356	835.123	0.501
4039	4039	0.126	0.754	4.172	1.000	394.016	350.932	835.875	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	393.765	350.682	835.624	0.501
4040	4040	0.126	0.754	4.172	1.000	370.971	377.985	835.875	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	370.720	377.734	835.624	0.501
4041	4041	0.126	0.754	4.172	1.000	247.731	263.763	836.375	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	247.481	263.512	836.125	0.501
4042	4042	3.395	10.985	0.983	1.000	467.789	550.431	837.006	1.270	0.913	0.696	2.952	27.035	-79.453	1.391	1.824	1.311	467.408	550.069	836.626	0.668
4043	4043	0.377	2.026	1.936	1.000	517.422	549.318	837.210	0.647	0.373	0.000	0.000	-45.000	90.000	1.732	Infinity	Infinity	517.005	549.067	836.626	0.501
4044	4044	0.503	2.594	1.638	1.000	340.787	178.347	838.505	0.732	0.396	0.303	54.736	-35.264	54.736	1.848	2.414	1.307	340.161	177.846	838.129	0.501
4045	4045	0.126	0.754	4.172	1.000	487.197	499.721	838.379	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	486.946	499.471	838.129	0.501
4046	4046	0.377	2.026	1.936	1.000	325.382	356.777	839.047	0.647	0.373	0.000	90.000	-35.264	-90.000	1.732	Infinity	Infinity	325.132	356.192	838.630	0.501
4047	4047	0.754	3.762	1.209	1.000	183.690	231.199	840.383	1.073	0.528	0.000	0.000	53.130	-90.000	2.031	Infinity	Infinity	183.356	230.949	839.632	0.501
4048	4048	0.126	0.754	4.172	1.000	210.158	411.049	839.882	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	209.908	410.798	839.632	0.501
4049	4049	0.251	1.416	2.519	1.000	425.327	187.114	840.383	0.560	0.000	0.000	-180.000	0.000	0.000	Infinity	Infinity	NaN	424.826	186.863	840.133	0.501
4050	4050	1.509	6.676	0.865	1.000	396.646	375.396	841.385	1.356	0.631	0.514	11.338	39.964	-40.639	2.147	2.640	1.230	396.270	374.728	840.634	0.501
4051	4051	2.389	8.682	0.986	1.000	476.465	550.478	841.754	1.111	0.956	0.506	11.594	-65.247	73.148	1.162	2.195	1.889	475.925	550.069	840.634	0.501
4052	4052	4.023	13.103	0.814	1.000	438.555	394.031	842.231	1.376	1.009	0.799	75.696	-60.536	-13.987	1.363	1.722	1.263	438.352	393.264	841.636	0.668
4053	4053	0.126	0.754	4.172	1.000	397.022	375.981	841.886	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	396.771	375.730	841.636	0.501
4054	4054	0.251	1.416	2.519	1.000	310.854	391.010	842.137	0.560	0.000	0.000	0.000	-90.000	-90.000	Infinity	Infinity	NaN	310.604	390.759	841.636	0.501
4055	4055	0.126	0.754	4.172	1.000	395.519	223.685	842.387	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	395.268	223.434	842.137	0.501
4056	4056	0.126	0.754	4.172	1.000	252.240	275.285	842.387	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	251.990	275.035	842.137	0.501
4057	4057	0.126	0.754	4.172	1.000	437.600	393.515	842.387	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	437.350	393.264	842.137	0.501
4058	4058	0.126	0.754	4.172	1.000	388.004	369.969	842.888	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	387.754	369.719	842.638	0.501
4059	4059	0.126	0.754	4.172	1.000	311.355	391.511	842.888	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	311.105	391.260	842.638	0.501
4060	4060	0.503	2.543	1.739	1.000	394.266	550.320	843.139	0.560	0.560	0.000	-180.000	0.000	90.000	1.000	Infinity	Infinity	393.765	550.069	842.638	0.501
4061	4061	0.377	2.026	1.936	1.000	388.338	369.969	843.723	0.647	0.373	0.000	0.000	45.000	-90.000	1.732	Infinity	Infinity	388.255	369.719	843.139	0.501
4062	4062	0.126	0.754	4.172	1.000	388.004	370.470	843.389	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	387.754	370.220	843.139	0.501
4063	4063	0.880	4.280	1.118	1.000	504.516	549.318	845.035	1.164	0.534	0.000	180.000	81.650	90.000	2.181	Infinity	Infinity	503.979	549.067	844.141	0.501
4064	4064	0.880	3.856	1.529	1.000	488.914	359.663	845.178	0.599	0.599	0.453	-110.135	52.060	159.921	1.000	1.323	1.323	488.449	359.198	844.642	0.501
4065	4065	0.377	2.078	1.793	1.000	459.142	172.084	846.395	0.915	2.542E-13	0.000	-90.000	1.106E-24	90.000	3.598E12	Infinity	Infinity	458.892	171.333	846.144	0.501
4066	4066	0.126	0.754	4.172	1.000	232.702	242.722	846.395	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	232.452	242.471	846.144	0.501
4067	4067	0.251	1.416	2.519	1.000	232.201	243.223	846.645	0.560	0.000	0.000	0.000	-90.000	-90.000	Infinity	Infinity	NaN	231.951	242.972	846.144	0.501
4068	4068	0.126	0.754	4.172	1.000	505.232	549.819	846.395	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	504.981	549.568	846.144	0.501
4069	4069	0.126	0.754	4.172	1.000	459.142	173.086	846.896	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	458.892	172.836	846.645	0.501
4070	4070	3.269	13.063	0.542	1.000	622.845	94.202	848.245	2.081	0.826	0.650	-47.464	27.999	-115.233	2.520	3.203	1.271	623.211	92.680	847.146	0.501
4071	4071	0.126	0.754	4.172	1.000	232.702	243.724	847.397	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	232.452	243.473	847.146	0.501
4072	4072	0.251	1.416	2.519	1.000	232.452	243.223	847.898	0.560	0.000	0.000	-180.000	0.000	0.000	Infinity	Infinity	NaN	231.951	242.972	847.647	0.501
4073	4073	0.126	0.754	4.172	1.000	328.889	254.244	847.898	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	328.639	253.994	847.647	0.501
4074	4074	0.251	1.416	2.519	1.000	374.227	472.669	847.898	0.560	0.000	0.000	-180.000	0.000	0.000	Infinity	Infinity	NaN	373.726	472.418	847.647	0.501
4075	4075	4.778	16.676	0.557	1.000	344.077	549.964	849.941	2.253	1.116	0.493	18.788	-80.850	74.140	2.019	4.567	2.262	342.666	549.568	847.647	0.501
4076	4076	0.126	0.754	4.172	1.000	621.458	94.434	848.399	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	621.207	94.183	848.148	0.501
4077	4077	8.927	24.190	0.637	1.000	320.281	269.668	850.353	1.892	1.534	0.854	47.970	47.222	-95.062	1.234	2.216	1.797	320.122	269.524	848.649	0.668
4078	4078	13.830	30.525	0.761	1.500	434.085	286.083	850.252	1.865	1.445	1.343	48.240	-70.919	22.400	1.291	1.389	1.076	433.843	286.056	850.152	1.169
4079	4079	0.503	2.635	1.563	1.000	484.191	353.813	848.900	0.792	0.485	0.000	0.000	-45.000	-0.000	1.633	Infinity	Infinity	483.941	353.687	848.148	0.501
4080	4080	7.292	20.753	0.673	1.000	374.184	472.271	850.118	1.971	1.118	0.889	-59.586	44.399	61.165	1.762	2.216	1.258	374.227	471.917	848.649	0.668
4081	4081	0.126	0.754	4.172	1.000	418.063	262.761	848.900	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	417.812	262.510	848.649	0.501
4082	4082	0.880	4.000	1.369	1.000	325.669	344.849	849.186	0.847	0.527	0.364	71.565	61.946	-15.974	1.608	2.327	1.447	325.132	344.670	848.649	0.501
4083	4083	0.880	4.277	1.120	1.000	313.073	330.249	850.116	1.100	0.514	0.337	1.854	43.007	11.684	2.141	3.268	1.526	313.109	330.142	849.150	0.501
4084	4084	0.126	0.754	4.172	1.000	485.193	353.437	849.401	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	484.942	353.186	849.150	0.501
4085	4085	0.880	4.464	0.985	1.000	179.170	192.123	850.617	1.205	0.665	0.000	180.000	-74.767	-90.000	1.812	Infinity	Infinity	178.848	191.873	849.651	0.501
4086	4086	2.012	8.063	0.873	1.000	383.996	245.101	850.778	1.236	0.777	0.615	-73.779	70.367	-178.953	1.591	2.010	1.264	383.746	244.475	849.651	0.501
4087	4087	0.754	3.616	1.361	1.000	343.000	339.076	850.319	0.808	0.507	0.370	21.678	-7.419	30.342	1.595	2.186	1.370	342.666	338.658	849.651	0.501
4088	4088	0.126	0.754	4.172	1.000	343.918	339.410	849.902	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	343.668	339.159	849.651	0.501
4089	4089	3.143	10.470	0.974	1.000	355.982	358.527	850.783	1.222	0.889	0.717	-48.125	-54.036	96.591	1.374	1.703	1.240	355.691	358.196	850.152	0.668
4090	4090	1.509	6.345	1.008	1.000	468.410	373.726	850.695	1.164	0.560	0.555	-45.000	54.668	180.000	2.079	2.097	1.008	468.410	373.225	849.651	0.501
4091	4091	0.126	0.754	4.172	1.000	179.599	192.624	850.403	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	179.349	192.374	850.152	0.501
4092	4092	3.143	10.694	0.914	1.000	470.264	206.652	851.064	1.240	0.844	0.797	-7.365	-8.366	148.107	1.469	1.556	1.059	469.913	206.401	850.653	0.668
4093	4093	0.377	2.078	1.793	1.000	383.996	243.724	850.904	0.915	0.000	0.000	0.000	-90.000	-90.000	Infinity	Infinity	NaN	383.746	243.473	850.152	0.501
4094	4094	0.126	0.754	4.172	1.000	327.887	253.743	850.403	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	327.637	253.493	850.152	0.501
4095	4095	0.754	3.761	1.210	1.000	325.466	345.254	850.904	0.912	0.574	0.358	-78.037	-25.150	-104.327	1.589	2.551	1.605	325.132	345.171	850.152	0.501
4096	4096	0.126	0.754	4.172	1.000	483.690	354.439	850.403	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	483.440	354.188	850.152	0.501
4097	4097	0.503	2.688	1.474	1.000	553.826	389.632	850.778	0.970	0.396	0.000	90.000	43.492	-90.000	2.449	Infinity	Infinity	553.576	389.257	850.152	0.501
4098	4098	0.126	0.754	4.172	1.000	365.460	467.158	850.403	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	365.210	466.907	850.152	0.501
4099	4099	1.006	4.900	0.973	1.000	335.527	503.103	851.154	0.970	0.792	0.396	-90.000	26.100	-114.095	1.225	2.449	2.000	335.151	502.477	850.152	0.501
4100	4100	0.503	2.543	1.739	1.000	134.762	86.418	851.154	0.560	0.560	0.000	0.000	-90.000	-90.000	1.000	Infinity	Infinity	134.261	86.167	850.653	0.501
4101	4101	0.126	0.754	4.172	1.000	489.702	106.958	850.904	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	489.451	106.707	850.653	0.501
4102	4102	0.503	2.543	1.739	1.000	331.645	134.511	851.154	0.560	0.560	0.000	0.000	-90.000	-90.000	1.000	Infinity	Infinity	331.144	134.261	850.653	0.501
4103	4103	0.126	0.754	4.172	1.000	300.835	161.063	850.904	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	300.584	160.813	850.653	0.501
4104	4104	0.126	0.754	4.172	1.000	327.887	254.745	850.904	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	327.637	254.495	850.653	0.501
4105	4105	0.629	3.059	1.561	1.000	378.886	331.695	851.204	0.661	0.501	0.340	-49.609	31.212	62.729	1.319	1.946	1.475	378.736	331.144	850.653	0.501
4106	4106	0.629	3.059	1.561	1.000	383.095	334.600	851.204	0.661	0.501	0.340	-49.609	-31.212	117.271	1.319	1.946	1.475	382.744	334.149	850.653	0.501
4107	4107	0.251	1.416	2.519	1.000	382.493	335.402	851.154	0.560	0.000	0.000	0.000	-90.000	-90.000	Infinity	Infinity	NaN	382.243	335.151	850.653	0.501
4108	4108	0.126	0.754	4.172	1.000	342.415	338.408	850.904	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	342.165	338.157	850.653	0.501
4109	4109	0.126	0.754	4.172	1.000	282.299	349.429	850.904	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	282.048	349.179	850.653	0.501
4110	4110	1.383	6.553	0.769	1.000	505.551	373.658	851.131	1.527	0.729	0.290	56.366	-25.250	-13.754	2.095	5.267	2.514	504.981	372.223	850.653	0.501
4111	4111	0.126	0.754	4.172	1.000	304.842	418.563	850.904	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	304.592	418.313	850.653	0.501
4112	4112	0.377	2.026	1.936	1.000	372.975	443.445	851.071	0.647	0.373	0.000	90.000	-35.264	-90.000	1.732	Infinity	Infinity	372.724	442.861	850.653	0.501
4113	4113	0.126	0.754	4.172	1.000	365.961	467.158	850.904	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	365.711	466.907	850.653	0.501
4114	4114	0.503	2.594	1.638	1.000	365.711	468.035	851.279	0.732	0.396	0.303	-35.264	-26.565	125.264	1.848	2.414	1.307	365.210	467.909	850.653	0.501
4115	4115	0.126	0.754	4.172	1.000	374.979	471.166	850.904	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	374.728	470.915	850.653	0.501
4116	4116	0.126	0.754	4.172	1.000	300.835	161.564	851.405	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	300.584	161.314	851.154	0.501
4117	4117	0.126	0.754	4.172	1.000	351.934	231.199	851.405	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	351.683	230.949	851.154	0.501
